Age,Annual_Income,Employment_Type,Investment_80C,Insurance_80D,HRA_Claimed,Other_Deductions,Previous_Year_Tax,Effective_Tax_Paid,Overpayment_Risk
45,946640.1920267197,1,43593.149324723345,36286.825500451894,0.0,13622.296101504966,92306.96715068049,106434.40725272449,0
34,1284388.5754905844,1,101800.97670326094,16666.58665576429,0.0,8678.833509187147,195578.6725267709,166554.41627421908,1
43,250000.0,0,40011.710696658134,47683.30285477089,57497.201694081086,51286.3138914162,2308.8428706521267,2655.0742673340546,0
58,758152.1651986396,1,77090.83750789787,3431.014447370545,0.0,25856.31589060786,68854.20444722024,62532.013960018216,1
54,458890.98193945177,0,9407.41742732778,32047.409533118047,62630.30377091847,64753.09898421144,15763.658936752981,16309.285463078952,0
24,703657.499837274,0,39256.40748556243,38864.47414306368,182331.3491392059,1636.4405184449372,24424.904463425617,20756.649508386883,1
40,1020216.8326735194,0,110154.20885662394,23456.295394675468,200000.0,45704.692946092466,70377.55719076707,58887.52189503643,1
44,1099448.1305355947,0,103619.02960805039,37748.417753301794,200000.0,67938.13601858418,59413.01645936336,61415.1041464373,0
50,1111178.644204602,0,125914.21467373814,46345.51989392847,200000.0,12308.710386701305,76994.4286838002,72850.17272508235,0
51,1108823.128712606,1,144767.2890865816,37199.69503396423,0.0,30970.256119990732,105210.4528764329,93892.24387673257,1
46,756516.232094893,0,52295.72571967429,15468.343356815556,126686.28355142233,49132.292381919186,28327.626448748204,31715.002028224237,0
58,1149632.5686767907,0,139866.37532979916,28092.318735960125,130723.75348613758,44319.65995262175,103372.12314938042,94119.10402055638,0
29,1199212.4486514605,0,144432.33849116403,45580.17589298116,200000.0,39621.89913959696,88463.45229702964,75793.17411300178,1
37,834700.1136353776,1,111180.23395229114,22454.886274124638,0.0,22872.92889380836,59256.76007403912,64940.63089567474,0
29,1094309.150391891,0,146645.41309618048,34084.92474578574,165095.07588957847,50973.996747303085,71793.66614301111,62781.477249286814,1
22,810309.2546291446,0,105789.77599163477,23275.736256443623,200000.0,45727.86939478354,17885.09794514173,20085.207120905452,0
26,1152558.1288877197,0,121544.02037776692,6067.207847018108,200000.0,11396.019981062604,92581.82144437898,88265.16131911565,0
24,759584.1906591106,1,66886.14888392176,2929.88179381376,0.0,67486.35119139873,50472.13504404778,52098.801101875295,0
22,647619.8795767039,0,74251.90074303941,47613.69798143436,89806.18515394395,38897.10362580836,18589.406972740166,18312.872503867176,0
25,520002.1424320959,1,108535.09573898267,30627.088671054782,0.0,36782.31207251311,16918.988604298742,17712.114701695606,0
56,756592.7416905874,0,57125.85396754642,5190.745656124579,97071.65088343536,59376.56743112287,31530.520587956296,33500.73997459717,0
53,821097.0485820756,1,44333.552490698494,42871.9279234919,0.0,44828.945744028366,73713.85251969585,66402.97067836503,1
55,563536.8346560115,0,42673.72963204156,26134.656825540664,128899.28678004011,5213.550062446268,16084.248401764942,17330.490467320284,0
46,737472.8852510853,0,104429.51489145003,38596.60561199366,141958.6443727912,35461.25616531819,18740.64662448785,18873.809552312166,0
31,668362.6726448085,0,98533.7117697088,6337.809781270754,194070.78971619255,54641.75450258093,14610.795198330581,15443.264726877374,0
42,530756.1134173728,0,74788.08069417073,45345.5215914793,88446.5493116012,48998.60841238239,12746.334529343578,13654.022844501646,0
48,1058971.1653883958,0,99240.99996645072,29526.77198410128,200000.0,67953.81068999229,65062.83129275968,60835.74252924485,0
48,1102975.900776446,1,127432.9222879828,36913.03403745205,0.0,1744.1395780151713,110204.79489057905,127271.96315237645,0
23,1057858.1695730772,1,82690.31682027288,1568.984400842649,0.0,18285.326964828128,124275.5320320478,110357.80609935288,1
34,778961.0523446251,1,81140.50340999952,15765.245009950157,0.0,38440.95193976979,59953.30332656052,57581.96722173509,0
30,794404.2986520319,0,65858.26518655173,13372.270719770584,190741.57465922015,43364.28593145245,25345.444793269566,22233.761236229064,1
57,534206.6610651624,0,118007.36704307716,47479.74976439354,126312.69822435713,19204.91901354209,9778.031552152082,10575.9260055373,0
43,903658.2238103346,0,75680.42241994734,9266.928444016803,200000.0,57876.11664631049,41933.891795858275,38181.000528085046,0
47,842407.9265464052,0,79704.0977205241,35352.586335704626,169650.5575136524,11504.345504120902,36775.82276549518,36878.92353085635,0
33,1510986.84913142,1,129865.38644099733,2137.6768874646514,0.0,59.43767352026952,233285.33257516325,266039.77995354246,0
38,1071775.5905039357,0,113917.69367879527,9884.204284711928,200000.0,66667.39788632907,74070.3386675718,66528.24822924635,1
35,878811.2316427137,1,50211.17573490763,16929.867712717638,0.0,27408.97561010698,82619.63552542718,73981.18327365139,1
35,789597.6722516689,0,78355.00618936031,39725.29239373708,200000.0,67024.28606692655,20465.064159107074,21660.25761368162,0
55,1050326.6342693064,1,146098.8209623504,39498.82900309002,0.0,19455.21202416568,121790.92720668623,104040.02346827897,1
41,571065.3324048695,0,66891.98893516246,47630.09308715809,59754.837479412636,4441.404459185813,22608.150344106572,20233.00897611246,1
32,1084909.4530035078,1,127574.86684997712,45838.37513334424,0.0,54076.37231871162,105431.52311987893,110126.76920358399,0
37,528214.1249406752,0,118023.07699971164,4075.7297522508175,134782.21691792566,58507.36722779887,8952.79044459023,9588.630462835872,0
52,659619.0356963171,0,104693.00816851415,41493.38610723479,107373.12345418474,34446.08291933451,20608.153233239955,20525.408241618134,0
27,340455.1251488852,1,32951.706654166184,22558.67897700084,0.0,5169.523812450524,13106.85010249033,13760.812990737948,0
40,953519.055762273,0,96239.6839497463,43294.30453648667,200000.0,45789.38524813364,38018.38198448351,41058.42722541027,0
58,862482.2565657974,0,114283.49232153676,4464.312576556528,165421.42431053036,12750.078213261011,40486.963838409174,40908.9285948191,0
25,659629.2438084941,0,116377.6893960321,41138.45507536678,98173.8942624388,59456.708370939894,14448.690277601607,16820.430173850953,0
25,567715.3022560454,0,117207.13172897963,7982.125950038715,160976.56663935445,19181.618367953382,14927.877920000266,15071.14612287897,0
41,1144680.5566750169,0,123794.91397417654,16692.08150346711,200000.0,59339.44732197494,63523.69732390214,68483.11287955056,0
31,766599.0155992074,0,64624.04848787129,1442.4200145010834,139189.74376388127,29884.717932546355,27701.401967000496,29390.878872956568,0
45,608176.1563698561,0,41983.781606066994,6186.404409356927,103798.83211469984,41754.14874737054,20454.07754004539,23272.528520176165,0
56,1280483.2409045063,0,106988.3600938282,22286.294270619135,200000.0,55269.376177467646,102310.45264794807,96873.33140158157,0
47,635734.2702145719,0,114865.99092620572,40916.916781723514,149226.90388204437,2830.747008805193,16566.070189557973,16317.984129406654,0
58,1084654.2678634464,0,142285.79564146727,38683.48856825249,200000.0,57481.62043328494,65381.32972267831,58758.13705893567,1
59,512252.3589973566,1,77129.36958565908,11764.888088815662,0.0,9705.362923584833,27145.756892844493,22706.907923661598,1
42,711263.4424482568,1,78330.65579345316,7584.522453464048,0.0,25089.284864209054,45750.347081700034,51299.00649935692,0
42,925572.8063455967,0,57802.831463547256,19463.173149088503,130130.24729834784,33094.672107774415,64337.00251737388,68056.36586342075,0
31,785540.7625989937,0,70905.71010634332,44163.417360644235,110279.51066967107,62679.860856804,30096.1887277236,27640.117088643852,0
59,860940.7553782632,0,94300.36445454556,4571.253708150158,200000.0,1570.8439526913764,39370.50233321068,42195.07422336969,0
25,665291.2884939988,1,66218.76530830127,27145.700517217512,0.0,39144.18258077498,28199.408210382742,32768.99050934085,0
41,400550.9620251015,0,9399.193603801692,4440.373970152095,59378.54296480165,44976.575004367616,12365.34746916864,13918.164854348368,0
38,1166394.0960911775,0,117860.17051775544,23510.606058211946,161224.81809473404,22160.76163693514,101944.72988456296,101764.664981868,0
28,680542.9056564827,0,50280.32203088952,6339.575608049114,159288.67299209585,20334.073991662182,20917.9724759063,20901.781365732586,0
25,872253.1138830847,0,117685.880041134,4016.8467499682392,195524.69793292927,34332.84109573273,31807.083607053923,26721.755967948073,1
50,975489.3729080815,0,65130.59226107587,9542.466653179237,184806.91949842506,13097.02925052708,72840.84617925665,71900.21081818789,0
35,877189.5510778483,0,111869.84744482045,12762.800968438309,104536.54543470284,32768.32507234714,59438.9871133357,54665.402072785546,0
24,622852.1832654462,0,50299.85969432619,13813.268956571239,73718.96954234858,53551.77264431032,22287.892929781076,21802.347017799013,0
45,1089941.240487943,0,93244.63037140435,32263.397362366642,200000.0,59177.685291236034,58658.05907025114,62106.755626350096,0
58,928419.7937562172,0,85521.10161357636,2749.093781144063,176728.25753520784,26961.29694292305,47503.10868729885,53560.36420993709,0
37,849693.4125863072,1,100144.11704729886,4040.4529952682065,0.0,43211.11992005799,75196.8912855133,65350.19193284229,1
25,843896.2008964723,0,81008.81074671382,9435.308073963355,181392.7291018478,1.4362572626480663,35360.66227264749,39140.3719390065,0
45,1220565.5860642642,0,96085.69785236816,43603.153459071094,200000.0,38524.67385700166,87330.68263213534,98800.11470987476,0
55,617484.4451867127,0,33410.49265955965,31430.246303161643,177118.55185035407,68266.54137747429,13408.10000606215,14497.75075161211,0
51,903813.9570919366,0,85645.99390719047,36518.48295939778,120137.82422759593,21858.551901284798,44817.367758682936,52672.339883073815,0
39,667842.6270999557,0,41793.350282899344,18518.107777882957,139315.20828452246,41634.32869464723,20854.144077526696,23828.193239686098,0
40,315923.5484149992,0,17158.81935161656,10661.017453500044,35265.8254017299,53359.85603519291,11576.661552312222,10795.913312265988,0
52,309316.36878427985,1,33789.23768356157,1898.0680481456402,0.0,42625.31146927499,9872.114634447009,10555.68312591057,0
40,546340.9062558217,0,38822.10965246387,24426.78099859461,70816.54434488578,29294.997932678758,19073.530531053657,19694.31028750341,0
40,635389.2084969261,0,41452.63318055602,28714.048211365644,87408.70953034297,10680.2901316672,24622.42923859285,21554.097533595614,1
43,1343237.437340216,0,84316.63451151829,44850.13971888559,200000.0,32459.097822076157,154890.4514289854,138231.50212788774,1
45,974597.1085765222,0,119647.12160161439,44104.648937449696,200000.0,20634.89464250141,42292.354826394265,41370.3408509351,0
33,997085.7552148551,1,64836.90917414231,21234.25792361275,0.0,48714.420213290825,117565.17801391488,110437.3493437241,0
51,640730.3734374109,0,111521.5650961171,21178.896450173106,120908.40801808395,30933.893740013365,17373.39762330063,19741.73572912904,0
59,815331.792379862,0,56422.70745818539,8056.144835791684,178988.70344577733,59491.583522512505,31837.759283492094,28514.197322619675,1
52,1376538.2461865537,1,132724.1795598347,12872.449392129542,0.0,13532.570582522349,192934.30443424615,187193.63473988997,0
57,496395.58155560883,1,10953.330815618945,46283.17881604457,0.0,29240.40854375015,23980.73323583088,22842.444309611117,0
40,914059.6993418285,0,74849.22386834252,7051.800546760106,194522.26458385782,39025.34834763657,45437.97696035843,41958.19744024075,0
57,1202823.9417275658,0,137723.10175070458,48434.97733718258,124318.5214539689,8821.027321980664,98519.48235925003,96110.81513206949,0
51,1041485.77136806,0,137143.40792265578,25236.927510759822,200000.0,41153.70544841422,51924.81063178466,50285.87233217651,0
54,1250384.9034813084,0,135599.65021538723,22830.338738341554,198916.97828430354,20364.498372930324,107052.14256307468,104454.11231443989,0
39,853216.3141317822,1,104136.09717346975,8731.919034317725,0.0,16067.602610406168,69992.76468120616,68359.91180576103,0
49,950863.2562967744,0,49032.50531752913,33077.06252412404,196948.55708090056,9933.751781054134,73235.3099867612,65825.24053733345,1
32,827443.5966975932,0,73399.46453043478,22992.27591811239,200000.0,24491.734794345783,24952.36824632468,24964.27659287424,0
54,933336.3897848952,0,73638.43271374427,18533.153395661062,111848.07369197845,65028.76906359447,54230.354717662725,63724.49808648189,0
38,571198.3969241442,0,110145.22386131213,13225.810929264597,120554.7988498892,2170.410153174094,15983.609259715271,15019.053903178248,0
27,998087.1022359205,0,56720.2646459486,3324.3401507435988,200000.0,59650.93458155574,70972.91382262809,59972.116560517214,1
25,873562.0781917641,1,113834.63040501434,25966.40582755479,0.0,27815.26284495986,59783.54342882745,63603.848768038624,0
41,815664.8415636368,0,70571.6162675489,15645.416652931837,184982.73058229728,39312.11471084692,33825.2232680101,29784.4380740545,1
48,1236597.9094539634,0,126885.09022241931,35393.26015013861,194604.5095995336,35896.86078477601,85791.16561381072,84990.42215574693,0
36,733653.6502238064,1,54199.480105140094,36176.11783745762,0.0,64801.81831250636,47267.36334657256,43967.8519773429,0
27,1101955.508655108,0,108720.8674781915,16605.35057688982,149566.64283598564,53909.04884439995,88993.41921259213,76599.2205935549,1
35,1126819.649274939,1,129686.06524483983,33456.03417833804,0.0,68937.64747295645,128374.66007057895,114635.09746307011,1
32,1013886.0961463659,0,115892.29992957065,12933.762013974714,122502.7393946,55610.096613518814,75276.6370250885,64915.99904765281,1
30,558725.0823158552,0,113763.72105195005,36358.686312107646,108049.31691760603,20712.19459446811,11304.921218362879,13247.975367511848,0
47,889769.5743357888,0,96341.24693077298,803.8572772610996,123726.5738157502,67401.85755515199,44512.54869192004,48617.82602863378,0
37,1289618.575282875,1,119508.20478574198,7580.438349265639,0.0,68849.60535655463,147390.32174564703,147652.6940274446,0
26,345361.6163283241,0,44333.48783261041,12250.433095371809,48745.15077883711,8616.559253168964,13552.526964274375,11818.26068355719,1
31,753085.3764259497,0,89900.07499098699,38646.77434932532,149530.06199039344,63073.0928648084,21970.439402479,19214.38261639059,1
24,1090577.1299170498,1,125312.43313943027,3318.812654220427,0.0,46494.15280252135,106905.09341846206,116861.82411675536,0
34,771169.8500530905,0,52173.419983286454,9402.857185776547,92036.49196902446,64539.56390231796,32090.243324734525,35664.35161501101,0
51,1002471.9542434682,0,107639.98758697476,17931.205275259705,200000.0,64101.73141532907,50797.29303454584,44475.31191521388,1
27,1152297.7571497806,0,127831.25568228151,458.7497076455449,200000.0,62396.11218310517,87240.78664566384,83925.55897090756,0
38,858001.5707872007,0,110261.2540334842,38106.04876872043,112716.29310190897,61969.29155776652,31671.93669890562,29617.395324612466,0
40,927247.6302138851,0,58399.27262804237,28005.257483606725,180151.20501264257,8235.2367295253,65632.35693394818,57916.58618413527,1
56,822967.7333950502,0,49393.70597486862,45033.969351000866,93548.79965343063,10046.09957947834,48591.643760595434,52582.02745197188,0
